  0.3612301E+03   -0.1350336E-02   -0.1350336E-02
  0.3611157E+03   -0.7458621E-03   -0.7458621E-03
  0.3608678E+03   -0.6967535E-03   -0.6967535E-03
  0.3603658E+03   -0.1014360E-02   -0.1014360E-02
  0.3601038E+03   -0.1522249E-02   -0.1522249E-02
  0.3598885E+03   -0.1531240E-02   -0.1531240E-02
  0.3599449E+03   -0.1845196E-02   -0.1845196E-02
  0.3596617E+03   -0.1998522E-02   -0.1998522E-02
  0.3593804E+03   -0.1575913E-02   -0.1575913E-02
  0.3591073E+03   -0.2141476E-02   -0.2141476E-02
  0.3586114E+03   -0.1072768E-02   -0.1072768E-02
  0.3584692E+03   -0.2510106E-02   -0.2510106E-02
  0.3583858E+03   -0.6330063E-03   -0.6330063E-03
  0.3581871E+03   -0.1066632E-02   -0.1066632E-02
  0.3577051E+03   -0.1996000E-02   -0.1996000E-02
  0.3574516E+03   -0.9523305E-03   -0.9523305E-03
  0.3573594E+03   -0.2250597E-02   -0.2250597E-02
  0.3571927E+03   -0.1214644E-02   -0.1214644E-02
  0.3569604E+03   -0.8429445E-03   -0.8429445E-03
  0.3567067E+03   -0.2243368E-02   -0.2243368E-02
  0.3564486E+03   -0.9219672E-03   -0.9219672E-03
  0.3561281E+03   -0.1857299E-02   -0.1857299E-02
  0.3559736E+03   -0.1563843E-02   -0.1563843E-02
  0.3558572E+03   -0.2462548E-02   -0.2462548E-02
  0.3555626E+03   -0.1447765E-02   -0.1447765E-02
  0.3553797E+03   -0.2012071E-02   -0.2012071E-02
  0.3551503E+03   -0.1563451E-02   -0.1563451E-02
  0.3550547E+03   -0.1027845E-02   -0.1027845E-02
  0.3545625E+03   -0.1689351E-02   -0.1689351E-02
  0.3543487E+03   -0.3393511E-03   -0.3393511E-03
  0.3541492E+03   -0.2366786E-02   -0.2366786E-02
  0.3537205E+03   -0.8865193E-03   -0.8865193E-03
  0.3535242E+03   -0.4718574E-03   -0.4718574E-03
  0.3529499E+03   -0.2175027E-02   -0.2175027E-02
  0.3527957E+03   -0.8248837E-03   -0.8248837E-03
  0.3527011E+03   -0.1395130E-02   -0.1395130E-02
  0.3527272E+03   -0.9070100E-03   -0.9070100E-03
  0.3524355E+03   -0.9649461E-03   -0.9649461E-03
  0.3516662E+03   -0.2260444E-03   -0.2260444E-03
  0.3517585E+03   -0.6554987E-03   -0.6554987E-03
  0.3509025E+03   -0.2204075E-02   -0.2204075E-02
  0.3509195E+03   -0.1425944E-02   -0.1425944E-02
  0.3506973E+03   -0.1338805E-02   -0.1338805E-02
  0.3505690E+03   -0.8209007E-03   -0.8209007E-03
  0.3505541E+03   -0.1378123E-02   -0.1378123E-02
  0.3500683E+03   -0.7481053E-03   -0.7481053E-03
  0.3498636E+03   -0.5822157E-03   -0.5822157E-03
  0.3492810E+03   -0.5599276E-03   -0.5599276E-03
  0.3491876E+03   -0.1130747E-02   -0.1130747E-02
  0.3485517E+03   -0.2459514E-03   -0.2459514E-03
  0.3481079E+03   -0.7700216E-03   -0.7700216E-03
  0.3479990E+03   -0.9897692E-03   -0.9897692E-03
  0.3471545E+03   -0.2966713E-03   -0.2966713E-03
  0.3471610E+03   -0.6908773E-03   -0.6908773E-03
  0.3467007E+03   -0.6906273E-03   -0.6906273E-03
  0.3461818E+03   -0.1369305E-02   -0.1369305E-02
  0.3460369E+03   -0.6146684E-03   -0.6146684E-03
  0.3458694E+03   -0.1787655E-02   -0.1787655E-02
  0.3457745E+03   -0.2658810E-02   -0.2658810E-02
  0.3457168E+03   -0.1683420E-02   -0.1683420E-02
  0.3455803E+03   -0.1411061E-02   -0.1411061E-02
